CustomerId	CustomerName	AveragePurchaseValue	PurchaseFrequency	CustomerLifespan	CustomerLifetimeValue	BillingAddress	BillingCity	BillingState	BillingCountry	BillingPostalCode
29	Robert Brown	0.99	38	4.372602739726028	164.5	307 Macacha Güemes	Buenos Aires		Argentina	1106
29	Robert Brown	0.99	38	4.372602739726028	164.5	319 N. Frances Street	Madison	WI	USA	53703
29	Robert Brown	0.99	38	4.372602739726028	164.5	4, Rue Milton	Paris		France	75009
29	Robert Brown	0.99	38	4.372602739726028	164.5	421 Bourke Street	Sidney	NSW	Australia	2010
29	Robert Brown	0.99	38	4.372602739726028	164.5	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
29	Robert Brown	0.99	38	4.372602739726028	164.5	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
29	Robert Brown	0.99	38	4.372602739726028	164.5	627 Broadway	New York	NY	USA	10012-2612
29	Robert Brown	0.99	38	4.372602739726028	164.5	68, Rue Jouvence	Dijon		France	21000
29	Robert Brown	0.99	38	4.372602739726028	164.5	69 Salem Street	Boston	MA	USA	2113
29	Robert Brown	0.99	38	4.372602739726028	164.5	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
29	Robert Brown	0.99	38	4.372602739726028	164.5	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
29	Robert Brown	0.99	38	4.372602739726028	164.5	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
29	Robert Brown	0.99	38	4.372602739726028	164.5	8, Rue Hanovre	Paris		France	75002
29	Robert Brown	0.99	38	4.372602739726028	164.5	801 W 4th Street	Reno	NV	USA	89503
29	Robert Brown	0.99	38	4.372602739726028	164.5	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
29	Robert Brown	0.99	38	4.372602739726028	164.5	9, Place Louis Barthou	Bordeaux		France	33000
29	Robert Brown	0.99	38	4.372602739726028	164.5	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
29	Robert Brown	0.99	38	4.372602739726028	164.5	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
29	Robert Brown	0.99	38	4.372602739726028	164.5	Barbarossastraße 19	Berlin		Germany	10779
29	Robert Brown	0.99	38	4.372602739726028	164.5	Berger Straße 10	Frankfurt		Germany	60316
29	Robert Brown	0.99	38	4.372602739726028	164.5	C/ San Bernardo 85	Madrid		Spain	28015
29	Robert Brown	0.99	38	4.372602739726028	164.5	Calle Lira, 198	Santiago		Chile	
29	Robert Brown	0.99	38	4.372602739726028	164.5	Celsiusg. 9	Stockholm		Sweden	11230
29	Robert Brown	0.99	38	4.372602739726028	164.5	Erzsébet krt. 58.	Budapest		Hungary	H-1073
29	Robert Brown	0.99	38	4.372602739726028	164.5	Grétrystraat 63	Brussels		Belgium	1000
29	Robert Brown	0.99	38	4.372602739726028	164.5	Klanova 9/506	Prague		Czech Republic	14700
29	Robert Brown	0.99	38	4.372602739726028	164.5	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
29	Robert Brown	0.99	38	4.372602739726028	164.5	Ordynacka 10	Warsaw		Poland	00-358
29	Robert Brown	0.99	38	4.372602739726028	164.5	Porthaninkatu 9	Helsinki		Finland	00530
29	Robert Brown	0.99	38	4.372602739726028	164.5	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
29	Robert Brown	0.99	38	4.372602739726028	164.5	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
29	Robert Brown	0.99	38	4.372602739726028	164.5	Rilská 3174/6	Prague		Czech Republic	14300
29	Robert Brown	0.99	38	4.372602739726028	164.5	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
29	Robert Brown	0.99	38	4.372602739726028	164.5	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
29	Robert Brown	0.99	38	4.372602739726028	164.5	Rua da Assunção 53	Lisbon		Portugal	
29	Robert Brown	0.99	38	4.372602739726028	164.5	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
29	Robert Brown	0.99	38	4.372602739726028	164.5	Sønder Boulevard 51	Copenhagen		Denmark	1720
29	Robert Brown	0.99	38	4.372602739726028	164.5	Tauentzienstraße 8	Berlin		Germany	10789
29	Robert Brown	0.99	38	4.372602739726028	164.5	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
29	Robert Brown	0.99	38	4.372602739726028	164.5	Ullevålsveien 14	Oslo		Norway	0171
29	Robert Brown	0.99	38	4.372602739726028	164.5	Via Degli Scipioni, 43	Rome	RM	Italy	00192
30	Edward Francis	0.99	38	3.410958904109589	128.32	1 Infinite Loop	Cupertino	CA	USA	95014
30	Edward Francis	0.99	38	3.410958904109589	128.32	1 Microsoft Way	Redmond	WA	USA	98052-8300
30	Edward Francis	0.99	38	3.410958904109589	128.32	1033 N Park Ave	Tucson	AZ	USA	85719
30	Edward Francis	0.99	38	3.410958904109589	128.32	11, Place Bellecour	Lyon		France	69002
30	Edward Francis	0.99	38	3.410958904109589	128.32	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
30	Edward Francis	0.99	38	3.410958904109589	128.32	113 Lupus St	London		United Kingdom	SW1V 3EN
30	Edward Francis	0.99	38	3.410958904109589	128.32	12,Community Centre	Delhi		India	110017
30	Edward Francis	0.99	38	3.410958904109589	128.32	120 S Orange Ave	Orlando	FL	USA	32801
30	Edward Francis	0.99	38	3.410958904109589	128.32	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
30	Edward Francis	0.99	38	3.410958904109589	128.32	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
30	Edward Francis	0.99	38	3.410958904109589	128.32	162 E Superior Street	Chicago	IL	USA	60611
30	Edward Francis	0.99	38	3.410958904109589	128.32	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
30	Edward Francis	0.99	38	3.410958904109589	128.32	202 Hoxton Street	London		United Kingdom	N1 5LH
30	Edward Francis	0.99	38	3.410958904109589	128.32	2211 W Berry Street	Fort Worth	TX	USA	76110
30	Edward Francis	0.99	38	3.410958904109589	128.32	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
30	Edward Francis	0.99	38	3.410958904109589	128.32	3 Chatham Street	Dublin	Dublin	Ireland	
30	Edward Francis	0.99	38	3.410958904109589	128.32	3,Raj Bhavan Road	Bangalore		India	560001
30	Edward Francis	0.99	38	3.410958904109589	128.32	302 S 700 E	Salt Lake City	UT	USA	84102
30	Edward Francis	0.99	38	3.410958904109589	128.32	307 Macacha Güemes	Buenos Aires		Argentina	1106
30	Edward Francis	0.99	38	3.410958904109589	128.32	319 N. Frances Street	Madison	WI	USA	53703
30	Edward Francis	0.99	38	3.410958904109589	128.32	4, Rue Milton	Paris		France	75009
30	Edward Francis	0.99	38	3.410958904109589	128.32	421 Bourke Street	Sidney	NSW	Australia	2010
30	Edward Francis	0.99	38	3.410958904109589	128.32	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
30	Edward Francis	0.99	38	3.410958904109589	128.32	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
30	Edward Francis	0.99	38	3.410958904109589	128.32	627 Broadway	New York	NY	USA	10012-2612
30	Edward Francis	0.99	38	3.410958904109589	128.32	68, Rue Jouvence	Dijon		France	21000
30	Edward Francis	0.99	38	3.410958904109589	128.32	69 Salem Street	Boston	MA	USA	2113
30	Edward Francis	0.99	38	3.410958904109589	128.32	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
30	Edward Francis	0.99	38	3.410958904109589	128.32	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
30	Edward Francis	0.99	38	3.410958904109589	128.32	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
30	Edward Francis	0.99	38	3.410958904109589	128.32	8, Rue Hanovre	Paris		France	75002
30	Edward Francis	0.99	38	3.410958904109589	128.32	801 W 4th Street	Reno	NV	USA	89503
30	Edward Francis	0.99	38	3.410958904109589	128.32	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
30	Edward Francis	0.99	38	3.410958904109589	128.32	9, Place Louis Barthou	Bordeaux		France	33000
30	Edward Francis	0.99	38	3.410958904109589	128.32	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
30	Edward Francis	0.99	38	3.410958904109589	128.32	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
30	Edward Francis	0.99	38	3.410958904109589	128.32	Barbarossastraße 19	Berlin		Germany	10779
30	Edward Francis	0.99	38	3.410958904109589	128.32	Berger Straße 10	Frankfurt		Germany	60316
30	Edward Francis	0.99	38	3.410958904109589	128.32	C/ San Bernardo 85	Madrid		Spain	28015
30	Edward Francis	0.99	38	3.410958904109589	128.32	Calle Lira, 198	Santiago		Chile	
30	Edward Francis	0.99	38	3.410958904109589	128.32	Celsiusg. 9	Stockholm		Sweden	11230
30	Edward Francis	0.99	38	3.410958904109589	128.32	Erzsébet krt. 58.	Budapest		Hungary	H-1073
30	Edward Francis	0.99	38	3.410958904109589	128.32	Grétrystraat 63	Brussels		Belgium	1000
30	Edward Francis	0.99	38	3.410958904109589	128.32	Klanova 9/506	Prague		Czech Republic	14700
30	Edward Francis	0.99	38	3.410958904109589	128.32	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
30	Edward Francis	0.99	38	3.410958904109589	128.32	Ordynacka 10	Warsaw		Poland	00-358
30	Edward Francis	0.99	38	3.410958904109589	128.32	Porthaninkatu 9	Helsinki		Finland	00530
30	Edward Francis	0.99	38	3.410958904109589	128.32	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
30	Edward Francis	0.99	38	3.410958904109589	128.32	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
30	Edward Francis	0.99	38	3.410958904109589	128.32	Rilská 3174/6	Prague		Czech Republic	14300
30	Edward Francis	0.99	38	3.410958904109589	128.32	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
30	Edward Francis	0.99	38	3.410958904109589	128.32	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
30	Edward Francis	0.99	38	3.410958904109589	128.32	Rua da Assunção 53	Lisbon		Portugal	
30	Edward Francis	0.99	38	3.410958904109589	128.32	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
30	Edward Francis	0.99	38	3.410958904109589	128.32	Sønder Boulevard 51	Copenhagen		Denmark	1720
30	Edward Francis	0.99	38	3.410958904109589	128.32	Tauentzienstraße 8	Berlin		Germany	10789
30	Edward Francis	0.99	38	3.410958904109589	128.32	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
30	Edward Francis	0.99	38	3.410958904109589	128.32	Ullevålsveien 14	Oslo		Norway	0171
30	Edward Francis	0.99	38	3.410958904109589	128.32	Via Degli Scipioni, 43	Rome	RM	Italy	00192
31	Martha Silk	0.99	38	4.345205479452055	163.47	1 Infinite Loop	Cupertino	CA	USA	95014
31	Martha Silk	0.99	38	4.345205479452055	163.47	1 Microsoft Way	Redmond	WA	USA	98052-8300
31	Martha Silk	0.99	38	4.345205479452055	163.47	1033 N Park Ave	Tucson	AZ	USA	85719
31	Martha Silk	0.99	38	4.345205479452055	163.47	11, Place Bellecour	Lyon		France	69002
31	Martha Silk	0.99	38	4.345205479452055	163.47	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
31	Martha Silk	0.99	38	4.345205479452055	163.47	113 Lupus St	London		United Kingdom	SW1V 3EN
31	Martha Silk	0.99	38	4.345205479452055	163.47	12,Community Centre	Delhi		India	110017
31	Martha Silk	0.99	38	4.345205479452055	163.47	120 S Orange Ave	Orlando	FL	USA	32801
31	Martha Silk	0.99	38	4.345205479452055	163.47	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
31	Martha Silk	0.99	38	4.345205479452055	163.47	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
31	Martha Silk	0.99	38	4.345205479452055	163.47	162 E Superior Street	Chicago	IL	USA	60611
31	Martha Silk	0.99	38	4.345205479452055	163.47	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
31	Martha Silk	0.99	38	4.345205479452055	163.47	202 Hoxton Street	London		United Kingdom	N1 5LH
31	Martha Silk	0.99	38	4.345205479452055	163.47	2211 W Berry Street	Fort Worth	TX	USA	76110
31	Martha Silk	0.99	38	4.345205479452055	163.47	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
31	Martha Silk	0.99	38	4.345205479452055	163.47	3 Chatham Street	Dublin	Dublin	Ireland	
31	Martha Silk	0.99	38	4.345205479452055	163.47	3,Raj Bhavan Road	Bangalore		India	560001
31	Martha Silk	0.99	38	4.345205479452055	163.47	302 S 700 E	Salt Lake City	UT	USA	84102
31	Martha Silk	0.99	38	4.345205479452055	163.47	307 Macacha Güemes	Buenos Aires		Argentina	1106
31	Martha Silk	0.99	38	4.345205479452055	163.47	319 N. Frances Street	Madison	WI	USA	53703
31	Martha Silk	0.99	38	4.345205479452055	163.47	4, Rue Milton	Paris		France	75009
31	Martha Silk	0.99	38	4.345205479452055	163.47	421 Bourke Street	Sidney	NSW	Australia	2010
31	Martha Silk	0.99	38	4.345205479452055	163.47	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
31	Martha Silk	0.99	38	4.345205479452055	163.47	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
31	Martha Silk	0.99	38	4.345205479452055	163.47	627 Broadway	New York	NY	USA	10012-2612
31	Martha Silk	0.99	38	4.345205479452055	163.47	68, Rue Jouvence	Dijon		France	21000
31	Martha Silk	0.99	38	4.345205479452055	163.47	69 Salem Street	Boston	MA	USA	2113
31	Martha Silk	0.99	38	4.345205479452055	163.47	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
31	Martha Silk	0.99	38	4.345205479452055	163.47	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
31	Martha Silk	0.99	38	4.345205479452055	163.47	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
31	Martha Silk	0.99	38	4.345205479452055	163.47	8, Rue Hanovre	Paris		France	75002
31	Martha Silk	0.99	38	4.345205479452055	163.47	801 W 4th Street	Reno	NV	USA	89503
31	Martha Silk	0.99	38	4.345205479452055	163.47	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
31	Martha Silk	0.99	38	4.345205479452055	163.47	9, Place Louis Barthou	Bordeaux		France	33000
31	Martha Silk	0.99	38	4.345205479452055	163.47	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
31	Martha Silk	0.99	38	4.345205479452055	163.47	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
31	Martha Silk	0.99	38	4.345205479452055	163.47	Barbarossastraße 19	Berlin		Germany	10779
31	Martha Silk	0.99	38	4.345205479452055	163.47	Berger Straße 10	Frankfurt		Germany	60316
31	Martha Silk	0.99	38	4.345205479452055	163.47	C/ San Bernardo 85	Madrid		Spain	28015
31	Martha Silk	0.99	38	4.345205479452055	163.47	Calle Lira, 198	Santiago		Chile	
31	Martha Silk	0.99	38	4.345205479452055	163.47	Celsiusg. 9	Stockholm		Sweden	11230
31	Martha Silk	0.99	38	4.345205479452055	163.47	Erzsébet krt. 58.	Budapest		Hungary	H-1073
31	Martha Silk	0.99	38	4.345205479452055	163.47	Grétrystraat 63	Brussels		Belgium	1000
31	Martha Silk	0.99	38	4.345205479452055	163.47	Klanova 9/506	Prague		Czech Republic	14700
31	Martha Silk	0.99	38	4.345205479452055	163.47	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
31	Martha Silk	0.99	38	4.345205479452055	163.47	Ordynacka 10	Warsaw		Poland	00-358
31	Martha Silk	0.99	38	4.345205479452055	163.47	Porthaninkatu 9	Helsinki		Finland	00530
31	Martha Silk	0.99	38	4.345205479452055	163.47	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
31	Martha Silk	0.99	38	4.345205479452055	163.47	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
31	Martha Silk	0.99	38	4.345205479452055	163.47	Rilská 3174/6	Prague		Czech Republic	14300
31	Martha Silk	0.99	38	4.345205479452055	163.47	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
31	Martha Silk	0.99	38	4.345205479452055	163.47	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
31	Martha Silk	0.99	38	4.345205479452055	163.47	Rua da Assunção 53	Lisbon		Portugal	
31	Martha Silk	0.99	38	4.345205479452055	163.47	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
31	Martha Silk	0.99	38	4.345205479452055	163.47	Sønder Boulevard 51	Copenhagen		Denmark	1720
31	Martha Silk	0.99	38	4.345205479452055	163.47	Tauentzienstraße 8	Berlin		Germany	10789
31	Martha Silk	0.99	38	4.345205479452055	163.47	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
31	Martha Silk	0.99	38	4.345205479452055	163.47	Ullevålsveien 14	Oslo		Norway	0171
31	Martha Silk	0.99	38	4.345205479452055	163.47	Via Degli Scipioni, 43	Rome	RM	Italy	00192
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	1 Infinite Loop	Cupertino	CA	USA	95014
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	1 Microsoft Way	Redmond	WA	USA	98052-8300
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	1033 N Park Ave	Tucson	AZ	USA	85719
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	11, Place Bellecour	Lyon		France	69002
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	113 Lupus St	London		United Kingdom	SW1V 3EN
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	12,Community Centre	Delhi		India	110017
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	120 S Orange Ave	Orlando	FL	USA	32801
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	162 E Superior Street	Chicago	IL	USA	60611
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	202 Hoxton Street	London		United Kingdom	N1 5LH
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	2211 W Berry Street	Fort Worth	TX	USA	76110
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	3 Chatham Street	Dublin	Dublin	Ireland	
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	3,Raj Bhavan Road	Bangalore		India	560001
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	302 S 700 E	Salt Lake City	UT	USA	84102
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	307 Macacha Güemes	Buenos Aires		Argentina	1106
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	319 N. Frances Street	Madison	WI	USA	53703
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	4, Rue Milton	Paris		France	75009
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	421 Bourke Street	Sidney	NSW	Australia	2010
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	627 Broadway	New York	NY	USA	10012-2612
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	68, Rue Jouvence	Dijon		France	21000
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	69 Salem Street	Boston	MA	USA	2113
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	8, Rue Hanovre	Paris		France	75002
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	801 W 4th Street	Reno	NV	USA	89503
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	9, Place Louis Barthou	Bordeaux		France	33000
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Barbarossastraße 19	Berlin		Germany	10779
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Berger Straße 10	Frankfurt		Germany	60316
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	C/ San Bernardo 85	Madrid		Spain	28015
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Calle Lira, 198	Santiago		Chile	
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Celsiusg. 9	Stockholm		Sweden	11230
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Erzsébet krt. 58.	Budapest		Hungary	H-1073
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Grétrystraat 63	Brussels		Belgium	1000
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Klanova 9/506	Prague		Czech Republic	14700
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Ordynacka 10	Warsaw		Poland	00-358
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Porthaninkatu 9	Helsinki		Finland	00530
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Rilská 3174/6	Prague		Czech Republic	14300
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Rua da Assunção 53	Lisbon		Portugal	
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Sønder Boulevard 51	Copenhagen		Denmark	1720
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Tauentzienstraße 8	Berlin		Germany	10789
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Ullevålsveien 14	Oslo		Norway	0171
32	Aaron Mitchell	0.99	38	3.5315068493150683	132.86	Via Degli Scipioni, 43	Rome	RM	Italy	00192
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	1 Infinite Loop	Cupertino	CA	USA	95014
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	1 Microsoft Way	Redmond	WA	USA	98052-8300
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	1033 N Park Ave	Tucson	AZ	USA	85719
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	11, Place Bellecour	Lyon		France	69002
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	113 Lupus St	London		United Kingdom	SW1V 3EN
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	12,Community Centre	Delhi		India	110017
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	120 S Orange Ave	Orlando	FL	USA	32801
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	162 E Superior Street	Chicago	IL	USA	60611
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	202 Hoxton Street	London		United Kingdom	N1 5LH
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	2211 W Berry Street	Fort Worth	TX	USA	76110
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	3 Chatham Street	Dublin	Dublin	Ireland	
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	3,Raj Bhavan Road	Bangalore		India	560001
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	302 S 700 E	Salt Lake City	UT	USA	84102
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	307 Macacha Güemes	Buenos Aires		Argentina	1106
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	319 N. Frances Street	Madison	WI	USA	53703
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	4, Rue Milton	Paris		France	75009
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	421 Bourke Street	Sidney	NSW	Australia	2010
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	627 Broadway	New York	NY	USA	10012-2612
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	68, Rue Jouvence	Dijon		France	21000
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	69 Salem Street	Boston	MA	USA	2113
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	8, Rue Hanovre	Paris		France	75002
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	801 W 4th Street	Reno	NV	USA	89503
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	9, Place Louis Barthou	Bordeaux		France	33000
33	Ellie Sullivan	0.99	38	4.372602739726028	164.5	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
